no2,,,
2024,,,
annual mean,,,
ug m-3,,,
,,,
gridcode,x,y,no22024
719240,249500,257500,1.614374
719241,250500,257500,1.649408
719242,251500,257500,1.922605
719243,252500,257500,2.051462
719244,253500,257500,1.689041
719245,254500,257500,1.634988
719246,255500,257500,1.56469
719247,256500,257500,1.549048
719248,257500,257500,1.529088
719249,258500,257500,1.489762
719250,259500,257500,1.48634
719251,260500,257500,1.464504
719252,261500,257500,1.46715
719253,262500,257500,1.45608
719254,263500,257500,1.448717
719255,264500,257500,1.498641
719256,265500,257500,1.486208
719257,266500,257500,1.45042
719258,267500,257500,1.400093
719259,268500,257500,1.378301
719260,269500,257500,1.353848
719261,270500,257500,1.318419
719262,271500,257500,1.303945
719263,272500,257500,1.299758
719264,273500,257500,1.289305
719265,274500,257500,1.27667
719266,275500,257500,1.266563
719267,276500,257500,1.266962
719268,277500,257500,1.258242
719269,278500,257500,1.264506
719270,279500,257500,1.269009
719271,280500,257500,1.272621
719272,281500,257500,1.260628
719273,282500,257500,1.266718
719274,283500,257500,1.326313
719275,284500,257500,1.314353
719276,285500,257500,1.334941
719277,286500,257500,1.332621
719278,287500,257500,1.337789
719279,288500,257500,1.352808
719280,289500,257500,1.371571
719281,290500,257500,1.427449
719282,291500,257500,1.438956
719283,292500,257500,1.451226
719284,293500,257500,1.468323
719285,294500,257500,1.49763
719286,295500,257500,1.562899
719287,296500,257500,1.575109
719288,297500,257500,1.596378
719289,298500,257500,1.625281
719290,299500,257500,1.671038
719291,300500,257500,1.787692
719292,301500,257500,1.961332
719293,302500,257500,1.8458
719294,303500,257500,1.845757
719295,304500,257500,2.098975
719296,305500,257500,1.966036
719297,306500,257500,1.901063
719298,307500,257500,1.855252
719299,308500,257500,1.834241
719300,309500,257500,1.824542
719301,310500,257500,1.92451
719302,311500,257500,1.949843
719303,312500,257500,1.911633
719304,313500,257500,1.906665
719305,314500,257500,1.908135
719306,315500,257500,1.967016
719307,316500,257500,1.950738
719308,317500,257500,1.953861
719309,318500,257500,1.956249
719310,319500,257500,1.85953
719311,320500,257500,1.930647
719312,321500,257500,1.976519
719313,322500,257500,2.011748
719314,323500,257500,2.049562
719315,324500,257500,2.088652
719316,325500,257500,2.11197
719317,326500,257500,2.123885
719318,327500,257500,2.220187
719319,328500,257500,2.257501
719320,329500,257500,2.314155
719321,330500,257500,2.386468
719322,331500,257500,2.349902
719323,332500,257500,2.357426
719324,333500,257500,2.37882
719325,334500,257500,2.460132
719326,335500,257500,2.554397
719327,336500,257500,2.548973
719328,337500,257500,2.550107
719329,338500,257500,2.547099
719330,339500,257500,2.503747
719331,340500,257500,2.554821
719332,341500,257500,2.603172
719333,342500,257500,2.59385
719334,343500,257500,2.620622
719335,344500,257500,2.690913
719336,345500,257500,2.718403
719337,346500,257500,2.700945
719338,347500,257500,2.688397
719339,348500,257500,2.772223
719340,349500,257500,3.003489
719341,350500,257500,3.272681
719342,351500,257500,2.866539
719343,352500,257500,2.750482
719344,353500,257500,2.739817
719345,354500,257500,2.684831
719346,355500,257500,2.728531
719347,356500,257500,2.689636
719348,357500,257500,2.676109
719349,358500,257500,2.680908
719350,359500,257500,2.662053
719351,360500,257500,2.601928
719352,361500,257500,2.610494
719353,362500,257500,2.615487
719354,363500,257500,2.687912
719355,364500,257500,2.757953
719356,365500,257500,2.741929
719357,366500,257500,2.756652
719358,367500,257500,2.799853
719359,368500,257500,2.735935
719360,369500,257500,2.768068
719361,370500,257500,2.857883
719362,371500,257500,2.943115
719363,372500,257500,3.011087
719364,373500,257500,3.122339
719365,374500,257500,3.227401
719366,375500,257500,3.280371
719367,376500,257500,3.346057
719368,377500,257500,3.42134
719369,378500,257500,3.509633
719370,379500,257500,3.688921
719371,380500,257500,4.010979
719372,381500,257500,4.347697
719373,382500,257500,4.85101
719374,383500,257500,6.009067
719375,384500,257500,6.776737
719376,385500,257500,8.356739
719377,386500,257500,9.007631
719378,387500,257500,10.00108
719379,388500,257500,7.993821
719380,389500,257500,9.866475
719381,390500,257500,6.529499
719382,391500,257500,5.390906
719383,392500,257500,4.840851
719384,393500,257500,4.568732
719385,394500,257500,4.334753
719386,395500,257500,4.386873
719387,396500,257500,4.288933
719388,397500,257500,4.21235
719389,398500,257500,4.191148
719390,399500,257500,4.151594
719391,400500,257500,4.190731
719392,401500,257500,4.319398
719393,402500,257500,4.078474
719394,403500,257500,3.946806
719395,404500,257500,3.985287
719396,405500,257500,4.032251
719397,406500,257500,3.911279
719398,407500,257500,4.039453
719399,408500,257500,4.857599
719400,409500,257500,4.573986
719401,410500,257500,4.205705
719402,411500,257500,4.086703
719403,412500,257500,4.045306
719404,413500,257500,3.999527
719405,414500,257500,4.04524
719406,415500,257500,4.146031
719407,416500,257500,4.489227
719408,417500,257500,4.795825
719409,418500,257500,4.980198
719410,419500,257500,5.406556
719411,420500,257500,4.877527
719412,421500,257500,4.809058
719413,422500,257500,5.062992
719414,423500,257500,4.58199
719415,424500,257500,4.30777
719416,425500,257500,4.289842
719417,426500,257500,4.222975
719418,427500,257500,4.557856
719419,428500,257500,4.297384
719420,429500,257500,4.314579
719421,430500,257500,4.285015
719422,431500,257500,4.303989
719423,432500,257500,4.48311
719424,433500,257500,5.071046
719425,434500,257500,6.421112
719426,435500,257500,5.563677
719427,436500,257500,5.074963
719428,437500,257500,4.793783
719429,438500,257500,4.867118
719430,439500,257500,4.821599
719431,440500,257500,4.873461
719432,441500,257500,4.702985
719433,442500,257500,4.385231
719434,443500,257500,4.279268
719435,444500,257500,4.181634
719436,445500,257500,4.431524
719437,446500,257500,4.387255
719438,447500,257500,4.406743
719439,448500,257500,4.453132
719440,449500,257500,4.40788
719441,450500,257500,4.40493
719442,451500,257500,4.444214
719443,452500,257500,4.412957
719444,453500,257500,4.449693
719445,454500,257500,4.573657
719446,455500,257500,4.529685
719447,456500,257500,4.496531
719448,457500,257500,4.528159
719449,458500,257500,4.572864
719450,459500,257500,4.717277
719451,460500,257500,4.742622
719452,461500,257500,4.817961
719453,462500,257500,4.884889
719454,463500,257500,5.020475
719455,464500,257500,5.294312
719456,465500,257500,5.536373
719457,466500,257500,5.597953
719458,467500,257500,5.831399
719459,468500,257500,6.107891
719460,469500,257500,6.21452
719461,470500,257500,7.057934
719462,471500,257500,9.878551
719463,472500,257500,11.22415
719464,473500,257500,8.857286
719465,474500,257500,9.390824
719466,475500,257500,11.09356
719467,476500,257500,9.645378
719468,477500,257500,8.883934
719469,478500,257500,7.458666
719470,479500,257500,6.950227
719471,480500,257500,6.592793
719472,481500,257500,6.383049
719473,482500,257500,6.222437
719474,483500,257500,6.247607
719475,484500,257500,6.141307
719476,485500,257500,6.057559
719477,486500,257500,5.939821
719478,487500,257500,5.802304
719479,488500,257500,5.746848
719480,489500,257500,5.735233
719481,490500,257500,5.95436
719482,491500,257500,5.638352
719483,492500,257500,5.487428
719484,493500,257500,5.365289
719485,494500,257500,5.36447
719486,495500,257500,5.344636
719487,496500,257500,5.304848
719488,497500,257500,5.292091
719489,498500,257500,5.304386
719490,499500,257500,5.453264
719491,500500,257500,5.94267
719492,501500,257500,5.885358
719493,502500,257500,5.630538
719494,503500,257500,5.735469
719495,504500,257500,5.662835
719496,505500,257500,5.524214
719497,506500,257500,5.520615
719498,507500,257500,5.529085
719499,508500,257500,5.607181
719500,509500,257500,5.663266
719501,510500,257500,5.636447
719502,511500,257500,5.634841
719503,512500,257500,5.619546
719504,513500,257500,5.638226
719505,514500,257500,5.73607
719506,515500,257500,6.034794
719507,516500,257500,8.251649
719508,517500,257500,7.059808
719509,518500,257500,6.946714
719510,519500,257500,6.220268
719511,520500,257500,5.725509
719512,521500,257500,5.479174
719513,522500,257500,5.268723
719514,523500,257500,5.142786
719515,524500,257500,5.053733
719516,525500,257500,5.021709
719517,526500,257500,4.960513
719518,527500,257500,4.941389
719519,528500,257500,4.93371
719520,529500,257500,4.974126
719521,530500,257500,5.068745
719522,531500,257500,4.991357
719523,532500,257500,5.016184
719524,533500,257500,4.992186
719525,534500,257500,4.971173
719526,535500,257500,4.889879
719527,536500,257500,4.937945
719528,537500,257500,4.997363
719529,538500,257500,5.127731
719530,539500,257500,5.250401
719531,540500,257500,5.474439
719532,541500,257500,7.425134
719533,542500,257500,6.5516
719534,543500,257500,7.07963
719535,544500,257500,8.217179
719536,545500,257500,10.11349
719537,546500,257500,8.977729
719538,547500,257500,8.122682
719539,548500,257500,7.143067
719540,549500,257500,6.607804
719541,550500,257500,5.912541
719542,551500,257500,5.501447
719543,552500,257500,5.376117
719544,553500,257500,5.186857
719545,554500,257500,5.137065
719546,555500,257500,5.005194
719547,556500,257500,5.004819
719548,557500,257500,5.713405
719549,558500,257500,5.081381
719550,559500,257500,4.751221
719551,560500,257500,4.602084
719552,561500,257500,4.496572
719553,562500,257500,4.41054
719554,563500,257500,4.476744
719555,564500,257500,4.278285
719556,565500,257500,4.260914
719557,566500,257500,4.220504
719558,567500,257500,4.179085
719559,568500,257500,4.171877
719560,569500,257500,4.179778
719561,570500,257500,4.288255
719562,571500,257500,4.343029
719563,572500,257500,4.441407
719564,573500,257500,4.400426
719565,574500,257500,4.398114
719566,575500,257500,4.498175
719567,576500,257500,4.488789
719568,577500,257500,4.513327
719569,578500,257500,4.653085
719570,579500,257500,4.697701
719571,580500,257500,4.723526
719572,581500,257500,4.643059
719573,582500,257500,4.652063
719574,583500,257500,4.719188
719575,584500,257500,4.698165
719576,585500,257500,4.856948
719577,586500,257500,4.951615
719578,587500,257500,4.880301
719579,588500,257500,4.90527
719580,589500,257500,5.117395
719581,590500,257500,5.067303
719582,591500,257500,5.034396
719583,592500,257500,4.991354
719584,593500,257500,4.989817
719585,594500,257500,5.065658
719586,595500,257500,5.168147
719587,596500,257500,5.176953
719588,597500,257500,5.224467
719589,598500,257500,5.233499
719590,599500,257500,5.30931
719591,600500,257500,5.4691
719592,601500,257500,5.654857
719593,602500,257500,5.728014
719594,603500,257500,5.70742
719595,604500,257500,6.255075
719596,605500,257500,7.591536
719597,606500,257500,9.538299
719598,607500,257500,6.988265
719599,608500,257500,7.252023
719600,609500,257500,6.388286
719601,610500,257500,6.219791
719602,611500,257500,6.375483
719603,612500,257500,6.033233
719604,613500,257500,5.954722
719605,614500,257500,5.953398
719606,615500,257500,5.960769
719607,616500,257500,5.893091
719608,617500,257500,5.847598
719609,618500,257500,5.852009
719610,619500,257500,5.867411
719611,620500,257500,5.829702
719612,621500,257500,5.778994
719613,622500,257500,5.700747
719614,623500,257500,5.669307
719615,624500,257500,5.628913
719616,625500,257500,5.636098
719617,626500,257500,5.614119
719618,627500,257500,5.60043
719619,628500,257500,5.531834
719620,629500,257500,5.527975
719621,630500,257500,5.53828
719622,631500,257500,5.781718
719623,632500,257500,5.86716
719624,633500,257500,5.597013
719625,634500,257500,5.388167
719626,635500,257500,5.304749
719627,636500,257500,5.265741
719628,637500,257500,5.184386
719629,638500,257500,5.151903
719630,639500,257500,5.179121
719631,640500,257500,5.050083
719632,641500,257500,4.977748
719633,642500,257500,4.951048
719634,643500,257500,4.941291
719635,644500,257500,5.085593
719636,645500,257500,5.386407
719637,646500,257500,5.095467
719914,233500,256500,1.379365
719915,234500,256500,1.407568
719916,235500,256500,1.450765
719917,236500,256500,1.482558
719918,237500,256500,1.516644
719919,238500,256500,1.555163
719920,239500,256500,1.625405
719921,240500,256500,1.588802
719922,241500,256500,1.708983
719923,242500,256500,1.618444
719924,243500,256500,1.611759
719925,244500,256500,1.568496
719926,245500,256500,1.564242
719927,246500,256500,1.560239
719928,247500,256500,1.555031
719929,248500,256500,1.597815
719930,249500,256500,1.607838
719931,250500,256500,1.610519
719932,251500,256500,1.631107
719933,252500,256500,1.895173
719934,253500,256500,1.627455
719935,254500,256500,1.631115
719936,255500,256500,1.57464
719937,256500,256500,1.530064
719938,257500,256500,1.502733
719939,258500,256500,1.497703
719940,259500,256500,1.508338
719941,260500,256500,1.473791
719942,261500,256500,1.45954
719943,262500,256500,1.45294
719944,263500,256500,1.474944
719945,264500,256500,1.479772
719946,265500,256500,1.43607
719947,266500,256500,1.439659
719948,267500,256500,1.392113
719949,268500,256500,1.352806
719950,269500,256500,1.331149
719951,270500,256500,1.312596
719952,271500,256500,1.29982
719953,272500,256500,1.294022
719954,273500,256500,1.281176
719955,274500,256500,1.266474
719956,275500,256500,1.260917
719957,276500,256500,1.259277
719958,277500,256500,1.256
719959,278500,256500,1.25433
719960,279500,256500,1.257563
719961,280500,256500,1.2718
719962,281500,256500,1.271693
719963,282500,256500,1.279032
719964,283500,256500,1.264768
719965,284500,256500,1.330627
719966,285500,256500,1.346281
719967,286500,256500,1.342702
719968,287500,256500,1.354949
719969,288500,256500,1.370233
719970,289500,256500,1.382683
719971,290500,256500,1.43377
719972,291500,256500,1.44481
719973,292500,256500,1.4584
719974,293500,256500,1.478942
719975,294500,256500,1.506795
719976,295500,256500,1.572616
719977,296500,256500,1.597289
719978,297500,256500,1.638931
719979,298500,256500,1.655767
719980,299500,256500,1.662806
719981,300500,256500,1.771996
719982,301500,256500,1.901496
719983,302500,256500,1.839144
719984,303500,256500,1.847755
719985,304500,256500,2.058669
719986,305500,256500,1.932261
719987,306500,256500,1.870715
719988,307500,256500,1.841936
719989,308500,256500,1.830182
719990,309500,256500,1.842733
719991,310500,256500,1.909149
719992,311500,256500,1.947382
719993,312500,256500,1.911315
719994,313500,256500,1.815295
719995,314500,256500,1.777749
719996,315500,256500,1.831921
719997,316500,256500,1.826352
719998,317500,256500,1.831034
719999,318500,256500,1.836063
720000,319500,256500,1.845245
720001,320500,256500,1.918065
720002,321500,256500,1.9464
720003,322500,256500,1.973211
720004,323500,256500,1.993842
720005,324500,256500,2.025842
720006,325500,256500,2.051191
720007,326500,256500,2.060963
720008,327500,256500,2.122052
720009,328500,256500,2.267897
720010,329500,256500,2.650001
720011,330500,256500,2.663672
720012,331500,256500,2.456922
720013,332500,256500,2.390729
720014,333500,256500,2.462031
720015,334500,256500,2.469224
720016,335500,256500,2.634254
720017,336500,256500,2.585383
720018,337500,256500,2.490326
720019,338500,256500,2.497792
720020,339500,256500,2.499439
720021,340500,256500,2.517755
720022,341500,256500,2.539831
720023,342500,256500,2.697116
720024,343500,256500,2.750731
720025,344500,256500,2.664335
720026,345500,256500,2.575284
720027,346500,256500,2.618973
720028,347500,256500,2.672184
720029,348500,256500,2.707666
720030,349500,256500,2.793473
720031,350500,256500,3.112466
720032,351500,256500,2.795396
720033,352500,256500,2.763259
720034,353500,256500,2.677736
720035,354500,256500,2.627126
720036,355500,256500,2.679685
720037,356500,256500,2.664296
720038,357500,256500,2.661979
720039,358500,256500,2.649908
720040,359500,256500,2.679681
720041,360500,256500,2.780122
720042,361500,256500,2.700212
720043,362500,256500,2.698693
720044,363500,256500,2.794862
720045,364500,256500,2.818748
720046,365500,256500,2.863577
720047,366500,256500,2.864044
720048,367500,256500,2.816687
720049,368500,256500,2.779745
720050,369500,256500,2.771214
720051,370500,256500,2.899793
720052,371500,256500,3.08758
720053,372500,256500,3.032578
720054,373500,256500,3.178051
720055,374500,256500,3.279727
720056,375500,256500,3.314539
720057,376500,256500,3.324165
720058,377500,256500,3.418314
720059,378500,256500,3.52985
720060,379500,256500,3.662324
720061,380500,256500,3.953221
720062,381500,256500,4.328856
720063,382500,256500,5.258671
720064,383500,256500,6.546443
720065,384500,256500,7.697847
720066,385500,256500,7.707495
720067,386500,256500,7.924106
720068,387500,256500,7.738599
720069,388500,256500,7.716954
720070,389500,256500,8.349233
720071,390500,256500,5.948299
720072,391500,256500,5.043936
720073,392500,256500,4.741617
720074,393500,256500,4.420386
720075,394500,256500,4.199368
720076,395500,256500,4.299929
720077,396500,256500,4.23277
720078,397500,256500,4.165586
720079,398500,256500,4.233576
720080,399500,256500,4.188963
720081,400500,256500,4.191988
720082,401500,256500,4.162412
720083,402500,256500,3.951647
720084,403500,256500,3.868818
720085,404500,256500,3.789835
720086,405500,256500,3.876375
720087,406500,256500,3.919583
720088,407500,256500,4.020662
720089,408500,256500,4.695613
720090,409500,256500,4.431289
720091,410500,256500,4.30601
720092,411500,256500,4.300076
720093,412500,256500,4.328137
720094,413500,256500,4.315427
720095,414500,256500,4.204908
720096,415500,256500,4.166293
720097,416500,256500,4.325975
720098,417500,256500,5.061116
720099,418500,256500,6.381529
720100,419500,256500,5.926047
720101,420500,256500,5.375218
720102,421500,256500,5.326566
720103,422500,256500,4.847428
720104,423500,256500,4.572358
720105,424500,256500,4.226645
720106,425500,256500,4.153146
720107,426500,256500,4.221119
720108,427500,256500,4.606208
720109,428500,256500,4.332239
720110,429500,256500,4.198458
720111,430500,256500,4.19328
720112,431500,256500,4.218443
720113,432500,256500,4.301546
720114,433500,256500,4.386391
720115,434500,256500,4.770767
720116,435500,256500,6.997991
720117,436500,256500,5.84983
720118,437500,256500,5.045677
720119,438500,256500,4.760825
720120,439500,256500,4.599201
720121,440500,256500,4.852175
720122,441500,256500,4.572604
720123,442500,256500,4.438833
720124,443500,256500,4.295884
720125,444500,256500,4.219341
720126,445500,256500,4.458898
720127,446500,256500,4.435725
720128,447500,256500,4.463414
720129,448500,256500,4.445115
720130,449500,256500,4.454001
720131,450500,256500,4.44468
720132,451500,256500,4.450197
720133,452500,256500,4.485433
720134,453500,256500,4.622952
720135,454500,256500,4.605909
720136,455500,256500,4.5417
720137,456500,256500,4.523698
720138,457500,256500,4.547398
720139,458500,256500,4.571387
720140,459500,256500,4.635377
720141,460500,256500,4.705692
720142,461500,256500,4.792849
720143,462500,256500,4.810183
720144,463500,256500,4.886377
720145,464500,256500,5.016115
720146,465500,256500,5.348814
720147,466500,256500,5.382501
720148,467500,256500,5.607067
720149,468500,256500,5.775051
720150,469500,256500,5.827403
720151,470500,256500,6.530435
720152,471500,256500,7.084072
720153,472500,256500,8.21484
720154,473500,256500,10.06569
720155,474500,256500,9.124338
720156,475500,256500,10.06519
720157,476500,256500,9.11124
720158,477500,256500,8.035804
720159,478500,256500,7.208245
720160,479500,256500,6.730745
720161,480500,256500,6.473608
720162,481500,256500,6.291967
720163,482500,256500,6.164171
720164,483500,256500,6.03139
720165,484500,256500,5.899465
720166,485500,256500,5.855515
720167,486500,256500,6.067893
720168,487500,256500,5.988053
720169,488500,256500,5.809114
720170,489500,256500,5.814574
720171,490500,256500,6.014047
720172,491500,256500,5.692604
720173,492500,256500,5.561658
720174,493500,256500,5.442554
720175,494500,256500,5.472673
720176,495500,256500,5.463188
720177,496500,256500,5.352262
720178,497500,256500,5.294543
720179,498500,256500,5.309013
720180,499500,256500,5.408772
720181,500500,256500,5.930921
720182,501500,256500,6.075623
720183,502500,256500,5.954057
720184,503500,256500,6.951291
720185,504500,256500,5.751712
720186,505500,256500,5.644241
720187,506500,256500,5.625357
720188,507500,256500,5.676255
720189,508500,256500,5.8067
720190,509500,256500,5.77143
720191,510500,256500,5.740951
720192,511500,256500,5.74342
720193,512500,256500,5.686383
720194,513500,256500,5.694309
720195,514500,256500,5.814865
720196,515500,256500,6.20257
720197,516500,256500,7.606142
720198,517500,256500,6.523412
720199,518500,256500,6.361816
720200,519500,256500,5.852019
720201,520500,256500,5.47913
720202,521500,256500,5.279761
720203,522500,256500,5.307675
720204,523500,256500,5.169641
720205,524500,256500,5.065224
720206,525500,256500,5.058157
720207,526500,256500,4.999011
720208,527500,256500,5.028224
720209,528500,256500,4.9146
720210,529500,256500,4.894875
720211,530500,256500,4.948449
720212,531500,256500,4.948911
720213,532500,256500,5.060727
720214,533500,256500,4.913947
720215,534500,256500,4.913771
720216,535500,256500,4.908669
720217,536500,256500,4.998077
720218,537500,256500,5.086537
720219,538500,256500,5.352924
720220,539500,256500,5.29641
720221,540500,256500,5.456788
720222,541500,256500,7.258257
720223,542500,256500,6.588278
720224,543500,256500,6.341208
720225,544500,256500,6.621069
720226,545500,256500,8.507047
720227,546500,256500,8.518296
720228,547500,256500,7.945194
720229,548500,256500,7.052035
720230,549500,256500,6.59831
720231,550500,256500,5.894515
720232,551500,256500,5.789829
720233,552500,256500,5.477905
720234,553500,256500,5.143354
720235,554500,256500,5.024981
720236,555500,256500,4.995042
720237,556500,256500,5.068416
720238,557500,256500,5.901332
720239,558500,256500,4.92371
720240,559500,256500,4.64972
720241,560500,256500,4.559151
720242,561500,256500,4.48348
720243,562500,256500,4.383934
720244,563500,256500,4.429094
720245,564500,256500,4.273127
720246,565500,256500,4.233495
720247,566500,256500,4.184072
720248,567500,256500,4.173674
720249,568500,256500,4.16625
720250,569500,256500,4.175937
720251,570500,256500,4.299553
720252,571500,256500,4.330554
720253,572500,256500,4.368866
720254,573500,256500,4.6789
720255,574500,256500,4.442468
720256,575500,256500,4.519885
720257,576500,256500,4.521752
720258,577500,256500,4.56554
720259,578500,256500,4.605599
720260,579500,256500,4.500205
720261,580500,256500,4.629436
720262,581500,256500,4.624218
720263,582500,256500,4.674368
720264,583500,256500,4.65543
720265,584500,256500,4.64785
720266,585500,256500,4.829476
720267,586500,256500,4.818323
720268,587500,256500,4.851113
720269,588500,256500,4.946691
720270,589500,256500,5.088509
720271,590500,256500,5.057868
720272,591500,256500,5.033675
720273,592500,256500,5.008048
720274,593500,256500,5.006703
720275,594500,256500,5.015672
720276,595500,256500,5.153034
720277,596500,256500,5.168669
720278,597500,256500,5.230073
720279,598500,256500,5.225769
720280,599500,256500,5.256686
720281,600500,256500,5.488185
720282,601500,256500,5.531395
720283,602500,256500,5.529694
720284,603500,256500,5.599111
720285,604500,256500,5.788765
720286,605500,256500,6.067957
720287,606500,256500,6.316786
720288,607500,256500,6.392275
720289,608500,256500,7.504738
720290,609500,256500,6.961197
720291,610500,256500,6.386406
720292,611500,256500,6.450175
720293,612500,256500,6.135228
720294,613500,256500,6.043948
720295,614500,256500,6.028421
720296,615500,256500,6.031845
720297,616500,256500,6.017533
720298,617500,256500,5.966092
720299,618500,256500,5.985711
720300,619500,256500,5.931857
720301,620500,256500,5.925369
720302,621500,256500,5.864416
720303,622500,256500,5.776846
720304,623500,256500,5.733331
720305,624500,256500,5.716141
720306,625500,256500,5.75323
720307,626500,256500,5.731937
720308,627500,256500,5.710079
720309,628500,256500,5.657025
720310,629500,256500,5.693816
720311,630500,256500,5.812598
720312,631500,256500,6.080243
720313,632500,256500,5.663016
720314,633500,256500,5.623397
720315,634500,256500,5.484808
720316,635500,256500,5.388669
720317,636500,256500,5.288842
720318,637500,256500,5.23936
720319,638500,256500,5.18027
720320,639500,256500,5.092802
720321,640500,256500,4.999631
720322,641500,256500,4.974965
720323,642500,256500,4.942343
720324,643500,256500,4.905807
720325,644500,256500,4.889767
720326,645500,256500,4.947396
720327,646500,256500,5.413383
720602,231500,255500,1.400098
720603,232500,255500,1.418796
720604,233500,255500,1.445873
720605,234500,255500,1.471203
720606,235500,255500,1.486977
720607,236500,255500,1.523108
720608,237500,255500,1.569843
720609,238500,255500,1.565585
720610,239500,255500,1.648971
720611,240500,255500,1.645558
720612,241500,255500,1.700973
720613,242500,255500,1.584944
720614,243500,255500,1.574592
720615,244500,255500,1.586806
720616,245500,255500,1.616413
720617,246500,255500,1.590452
720618,247500,255500,1.57276
720619,248500,255500,1.623006
720620,249500,255500,1.607915
720621,250500,255500,1.590576
720622,251500,255500,1.620443
720623,252500,255500,1.749722
720624,253500,255500,1.726233
720625,254500,255500,1.623652
720626,255500,255500,1.538814
720627,256500,255500,1.507978
720628,257500,255500,1.486348
720629,258500,255500,1.484896
720630,259500,255500,1.496759
720631,260500,255500,1.475538
720632,261500,255500,1.467624
720633,262500,255500,1.499202
720634,263500,255500,1.485394
720635,264500,255500,1.442241
720636,265500,255500,1.440649
720637,266500,255500,1.484634
720638,267500,255500,1.379626
720639,268500,255500,1.342893
720640,269500,255500,1.326666
720641,270500,255500,1.307983
720642,271500,255500,1.295648
720643,272500,255500,1.291938
720644,273500,255500,1.278053
720645,274500,255500,1.264269
720646,275500,255500,1.260836
720647,276500,255500,1.257264
720648,277500,255500,1.259195
720649,278500,255500,1.257782
720650,279500,255500,1.258575
720651,280500,255500,1.271585
720652,281500,255500,1.269138
720653,282500,255500,1.268403
720654,283500,255500,1.271077
720655,284500,255500,1.334468
720656,285500,255500,1.354856
720657,286500,255500,1.356487
720658,287500,255500,1.367274
720659,288500,255500,1.391143
720660,289500,255500,1.395153
720661,290500,255500,1.441033
720662,291500,255500,1.451799
720663,292500,255500,1.466951
720664,293500,255500,1.495813
720665,294500,255500,1.51615
720666,295500,255500,1.588032
720667,296500,255500,1.632024
720668,297500,255500,1.619083
720669,298500,255500,1.62989
720670,299500,255500,1.65016
720671,300500,255500,1.750251
720672,301500,255500,1.793677
720673,302500,255500,1.971218
720674,303500,255500,1.864417
720675,304500,255500,2.034302
720676,305500,255500,1.92298
720677,306500,255500,1.855962
720678,307500,255500,1.718728
720679,308500,255500,1.72858
720680,309500,255500,1.727066
720681,310500,255500,1.804585
720682,311500,255500,1.808376
720683,312500,255500,1.811192
720684,313500,255500,1.778946
720685,314500,255500,1.75895
720686,315500,255500,1.818135
720687,316500,255500,1.814605
720688,317500,255500,1.823006
720689,318500,255500,1.827409
720690,319500,255500,1.834783
720691,320500,255500,1.909041
720692,321500,255500,1.940516
720693,322500,255500,1.970459
720694,323500,255500,2.016733
720695,324500,255500,1.990257
720696,325500,255500,2.038491
720697,326500,255500,2.063421
720698,327500,255500,2.158257
720699,328500,255500,2.203792
720700,329500,255500,2.252693
720701,330500,255500,2.347946
720702,331500,255500,2.288126
720703,332500,255500,2.313871
720704,333500,255500,2.58715
720705,334500,255500,2.390471
720706,335500,255500,2.446319
720707,336500,255500,2.469822
720708,337500,255500,2.493106
720709,338500,255500,2.475066
720710,339500,255500,2.505966
720711,340500,255500,2.530782
720712,341500,255500,2.63615
720713,342500,255500,2.654019
720714,343500,255500,2.70694
720715,344500,255500,2.666445
720716,345500,255500,2.588626
720717,346500,255500,2.575448
720718,347500,255500,2.632416
720719,348500,255500,2.62508
720720,349500,255500,2.655607
720721,350500,255500,3.05657
720722,351500,255500,2.788908
720723,352500,255500,2.741031
720724,353500,255500,2.679019
720725,354500,255500,2.634725
720726,355500,255500,2.72001
720727,356500,255500,2.728681
720728,357500,255500,2.694026
720729,358500,255500,2.685102
720730,359500,255500,2.672991
720731,360500,255500,2.703646
720732,361500,255500,2.784331
720733,362500,255500,2.807345
720734,363500,255500,2.782163
720735,364500,255500,2.917322
720736,365500,255500,3.25776
720737,366500,255500,3.097303
720738,367500,255500,2.860965
720739,368500,255500,2.807031
720740,369500,255500,2.852263
720741,370500,255500,3.060346
720742,371500,255500,3.039186
720743,372500,255500,3.115111
720744,373500,255500,3.186789
720745,374500,255500,3.192901
720746,375500,255500,3.388121
720747,376500,255500,3.445358
720748,377500,255500,3.497829
720749,378500,255500,3.579609
720750,379500,255500,3.721713
720751,380500,255500,3.957806
720752,381500,255500,4.316121
720753,382500,255500,5.191625
720754,383500,255500,6.668231
720755,384500,255500,8.601154
720756,385500,255500,8.782043
720757,386500,255500,7.680465
720758,387500,255500,7.555849
720759,388500,255500,9.129604
720760,389500,255500,6.435186
720761,390500,255500,5.468571
720762,391500,255500,4.837451
720763,392500,255500,4.545607
720764,393500,255500,4.28878
720765,394500,255500,4.116417
720766,395500,255500,4.293127
720767,396500,255500,4.28626
720768,397500,255500,4.245151
720769,398500,255500,4.135732
720770,399500,255500,4.05726
720771,400500,255500,4.06026
720772,401500,255500,3.918666
720773,402500,255500,3.852733
720774,403500,255500,3.775297
720775,404500,255500,3.713222
720776,405500,255500,3.820303
720777,406500,255500,3.791681
720778,407500,255500,3.868069
720779,408500,255500,4.310632
720780,409500,255500,4.00188
720781,410500,255500,3.960409
720782,411500,255500,3.926656
720783,412500,255500,3.946699
720784,413500,255500,3.943423
720785,414500,255500,4.146828
